id_boleto,dt_emissao,dt_vencimento,dt_pagamento,vlr_nominal,vlr_baixa,tipo_especie,cd_cnae_prin_pagador,uf_pagador,setor_oficial_ibge,cluster_valor_nominal,z_score_setorial,diff_vlr_pago_pct,pontuacao_risco,classificacao_sentinela,flag_pagamento_fantasma,flag_anomalia_setorial,flag_colusao,flag_titulo_frio,flag_toxicidade_dupla,flag_boleto_zumbi,flag_duplicata_transacional,flag_overpayment_alto,flag_historico_atraso_critico,flag_concentracao_beneficiario,flag_emissao_em_lote,flag_valor_fora_padrao_pagador,flag_uf_anomala,flag_repeticao_mesmo_valor,flag_fraude_ia,score_anomalia_ia,motivo_anomalia_ia
03b61c4eeb54eb8baa8545b3e37eba243172dc60334148d0a2773a511b5c1fd0,2024-03-05,2024-05-04,2024-05-03,606.41,606.41,DM DUPLICATA MERCANTIL,4774100.0,SC,COMÉRCIO VAREJISTA,2 - Médio,-0.616397206151602,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25419893134987076,não aplicável
ff6f810e698e6dc744fae3b00d3849e0644e950f54093a27cb8d864839e7f676,2024-03-14,2024-05-23,2024-05-24,1038.59,1063.51,DM DUPLICATA MERCANTIL,4754703.0,SC,COMÉRCIO VAREJISTA,2 - Médio,0.7034137201786025,2.3994068881849504,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22946471555047981,não aplicável
6b47dc12892a3ee3b2c73c81e0402f982c4073d07cf0395ec946994b3cba9fb3,2024-03-27,2024-05-10,2024-05-10,234.89,234.89,DMI DUPLICATA MERCANTIL INDICACAO,4771701.0,PR,COMÉRCIO VAREJISTA,1 - Baixo,-0.05572713691554144,0.0,20,MÉDIO RISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23721536530610565,não aplicável
fd8980b06aa142932a312b62ba75296f35a57446fd296f7376cb8222508038c5,2024-02-21,2024-05-21,2024-05-21,369.01,369.01,DM DUPLICATA MERCANTIL,4530703.0,SP,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1 - Baixo,-0.37309095806415843,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26059229945157536,não aplicável
69adeacccd42e09d8221e434ddbb9b14ef85cf8044b4d004aebf1eff59620585,2024-03-04,2024-05-06,2024-05-06,175.51,175.51,DM DUPLICATA MERCANTIL,4530703.0,SP,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1 - Baixo,-0.3890514826585699,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2659296433857502,não aplicável
3db0baabdf19b6c9fc58959f2c22ee955a96b89d8abbd32a8062231b0169c202,2024-03-25,2024-05-24,2024-05-24,386.45,386.45,DM DUPLICATA MERCANTIL,4530703.0,SP,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1 - Baixo,-0.3716524487673805,0.0,45,ALTO RISCO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24533125687064505,não aplicável
93b9bab0a076fb176b68c9e5be4cb759f6a4573be8abac004c5ce07e11747ebc,2024-03-25,2024-05-14,2024-05-14,386.45,386.45,DM DUPLICATA MERCANTIL,4530703.0,SP,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1 - Baixo,-0.3716524487673805,0.0,45,ALTO RISCO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24651181194386806,não aplicável
afe27e6add03fc608c61c6ef3b82aa01a6ccc1d08fa38a02fe3c4f773943e928,2024-04-01,2024-05-31,2024-05-31,439.31,439.31,DM DUPLICATA MERCANTIL,4530703.0,SP,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1 - Baixo,-0.3672923798781785,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2689224244746106,não aplicável
3bab3e6fe352c3ebba2e656e11d452b5bd5f5177ad32d59ed7d0f656cf49014a,2024-04-10,2024-05-25,2024-05-27,387.54,387.54,DM DUPLICATA MERCANTIL,4530703.0,SP,COMÉRCIO E REPARAÇÃO DE VEÍCULOS AUTOMOTORES E MOTOCICLETAS,1 - Baixo,-0.37156254193633187,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26862967660709786,não aplicável
d2fedd7cb6d4f21d5cc4f829e68b9b00e965265b56ef0f324d0a40036052f7ca,2024-04-30,2024-05-20,2024-05-20,656.32,656.32,DM DUPLICATA MERCANTIL,5510802.0,GO,ALOJAMENTO,2 - Médio,-0.26060325974808385,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27682669731129966,não aplicável
71300d1e68af33b1ff61b094b6c90660d49b79889948d2ea8bae8b30c8e40e9d,2024-02-01,2024-05-30,2024-06-05,387.78,403.27,DM DUPLICATA MERCANTIL,4781400.0,MG,COMÉRCIO VAREJISTA,1 - Baixo,-0.20267512292415163,3.9945329826190132,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2282538148915551,não aplicável
ca9dbb71677d292b7232203af2d4e52cc030159a825047ddcbf6514f924d4f8a,2024-04-12,2024-05-31,2024-05-31,1720.54,1720.54,DM DUPLICATA MERCANTIL,4711302.0,SP,COMÉRCIO VAREJISTA,3 - Alto,0.0,0.0,5,BAIXO RISCO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27394301424303236,não aplicável
4c4eed7f0dac3a93d13426661b0c3b2420be041003064aed1a722f9da1bda416,2024-04-19,2024-05-09,2024-04-25,320.26,320.26,DMI DUPLICATA MERCANTIL INDICACAO,4771701.0,PR,COMÉRCIO VAREJISTA,1 - Baixo,-0.0534434131051335,0.0,20,MÉDIO RISCO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2160809339317175,não aplicável
